TEMP_PLAYER_ID_x,PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_CLASS
,101134,Wayne,Simien,Wayne Simien,PF,27.0,27.5,11.05,,3.35,11.0,79.25,6' 7.25'',81.0,6' 9'',255.8,84.0,7' 0'',107.0,8' 11'',,,,2005
,12120,Tre,Simmons,Tre Simmons,SG-SF,27.0,31.5,10.8,,3.18,3.0,76.0,6' 4'',77.0,6' 5'',194.2,79.5,6' 7.5'',102.5,8' 6.5'',,,,2005
,12121,David,Simon,David Simon,C-PF,28.0,33.0,11.98,,3.44,18.0,80.0,6' 8'',81.5,6' 9.5'',258.8,87.5,7' 3.5'',108.0,9' 0'',,,,2005
,101147,Chris,Taft,Chris Taft,PF,28.5,33.0,11.26,,3.27,14.0,80.5,6' 8.5'',81.5,6' 9.5'',261,85.75,7' 1.75'',109.0,9' 1'',,,,2005
,12122,Chris,Thomas,Chris Thomas,PG,28.5,34.0,10.84,,3.33,14.0,71.75,5' 11.75'',73.0,6' 1'',176.2,75.0,6' 3'',95.0,7' 11'',,,,2005
,12119,Omar,Thomas,Omar Thomas,SF-SG,25.0,29.5,11.11,,3.27,6.0,75.25,6' 3.25'',76.5,6' 4.5'',200,80.0,6' 8'',102.0,8' 6'',,,,2005
,101142,Ronny,Turiaf,Ronny Turiaf,PF,30.5,33.0,11.5,,3.23,15.0,80.0,6' 8'',81.25,6' 9.25'',237.8,85.5,7' 1.5'',106.5,8' 10.5'',,,,2005
,101111,Charlie,Villanueva,Charlie Villanueva,PF-SF,26.0,31.0,10.86,,3.3,11.0,81.0,6' 9'',81.5,6' 9.5'',236.6,84.25,7' 0.25'',109.0,9' 1'',,,,2005
,101124,Hakim,Warrick,Hakim Warrick,PF-SF,33.0,38.0,,,3.22,11.0,79.25,6' 7.25'',80.5,6' 8.5'',215,86.0,7' 2'',108.0,9' 0'',,,,2005
,101110,Martell,Webster,Martell Webster,SF,28.0,30.5,11.39,,3.39,7.0,78.0,6' 6'',79.5,6' 7.5'',229.6,83.0,6' 11'',106.0,8' 10'',,,,2005
,101156,Robert,Whaley,Robert Whaley,PF-C,28.5,33.5,12.11,,3.25,15.0,80.0,6' 8'',81.0,6' 9'',269.4,86.0,7' 2'',108.0,9' 0'',,,,2005
,101107,Marvin,Williams,Marvin Williams,PF-SF,29.5,35.0,11.11,,3.17,12.0,79.0,6' 7'',80.25,6' 8.25'',228.2,87.5,7' 3.5'',108.0,9' 0'',,,,2005
,101114,Deron,Williams,Deron Williams,PG,30.0,35.0,10.83,,3.25,15.0,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',,,,2005
,101214,Jawad,Williams,Jawad Williams,SF,28.0,34.0,11.39,,3.23,15.0,79.0,6' 7'',80.0,6' 8'',218,85.25,7' 1.25'',106.5,8' 10.5'',,,,2005
,101120,Antoine,Wright,Antoine Wright,SF-SG,26.5,29.5,11.45,,3.41,12.0,77.25,6' 5.25'',78.25,6' 6.25'',202.6,80.75,6' 8.75'',104.5,8' 8.5'',,,,2005
,101152,Bracey,Wright,Bracey Wright,SG-PG,30.0,36.0,11.58,,3.27,8.0,73.25,6' 1.25'',74.5,6' 2.5'',186.8,82.0,6' 10'',100.5,8' 4.5'',,,,2005
,12123,Kenny,Adeleke,Kenny Adeleke,PF-C,28.5,30.5,11.57,,3.47,26.0,78.5,6' 6.5'',79.75,6' 7.75'',250,82.25,6' 10.25'',104.0,8' 8'',10.5,,,2006
,200772,Maurice,Ager,Maurice Ager,SG-PG,29.5,35.0,11.73,,3.22,11.0,75.25,6' 3.25'',76.5,6' 4.5'',203,79.75,6' 7.75'',101.5,8' 5.5'',8.0,,,2006
,200746,LaMarcus,Aldridge,LaMarcus Aldridge,PF-C,26.5,34.0,12.02,,3.43,8.0,82.0,6' 10'',83.25,6' 11.25'',234,88.75,7' 4.75'',110.0,9' 2'',8.7,,,2006
,201165,Morris,Almond,Morris Almond,SG-SF,31.0,35.5,11.45,,3.19,13.0,76.75,6' 4.75'',78.0,6' 6'',214,82.0,6' 10'',102.5,8' 6.5'',6.9,,,2006
,200811,Lou,Amundson,Lou Amundson,PF,32.0,35.5,10.58,,3.2,14.0,79.2,6' 7.2'',80.0,6' 8'',221,83.5,6' 11.5'',103.5,8' 7.5'',6.8,,,2006
,202151,Rashad,Anderson,Rashad Anderson,SG,27.5,32.5,11.77,,3.48,13.0,75.25,6' 3.25'',76.5,6' 4.5'',224,79.0,6' 7'',100.0,8' 4'',17.3,,,2006
,200756,Hilton,Armstrong,Hilton Armstrong,C-PF,28.5,31.5,12.28,,3.53,13.0,81.5,6' 9.5'',82.25,6' 10.25'',240,88.0,7' 4'',109.0,9' 1'',6.3,,,2006
,200788,James,Augustine,James Augustine,PF,30.0,32.5,10.54,,3.25,13.0,80.25,6' 8.25'',81.75,6' 9.75'',227,84.25,7' 0.25'',104.0,8' 8'',5.5,,,2006
,200764,Renaldo,Balkman,Renaldo Balkman,SF-PF,30.5,35.0,11.58,,3.22,9.0,77.25,6' 5.25'',78.5,6' 6.5'',206,85.0,7' 1'',104.5,8' 8.5'',4.9,,,2006
,12124,J.P.,Batista,J.P. Batista,PF,26.0,30.5,11.62,,3.38,26.0,79.5,6' 7.5'',80.5,6' 8.5'',265,82.0,6' 10'',103.5,8' 7.5'',12.0,,,2006
,200807,Will,Blalock,Will Blalock,PG,35.0,40.0,11.08,,3.18,8.0,71.25,5' 11.25'',72.5,6' 0.5'',194,78.0,6' 6'',96.5,8' 0.5'',7.2,,,2006
,200847,Brandon,Bowman,Brandon Bowman,SF,31.0,34.0,11.41,,3.31,24.0,78.75,6' 6.75'',80.25,6' 8.25'',209,83.5,6' 11.5'',103.0,8' 7'',8.4,,,2006
,200758,Ronnie,Brewer,Ronnie Brewer,SG-PG,35.0,41.0,11.32,,3.14,19.0,77.75,6' 5.75'',78.75,6' 6.75'',223,83.25,6' 11.25'',103.5,8' 7.5'',5.0,,,2006
,200787,Denham,Brown,Denham Brown,SG-SF,28.0,34.5,11.42,,3.25,12.0,76.0,6' 4'',77.0,6' 5'',218,81.5,6' 9.5'',102.5,8' 6.5'',9.0,,,2006
,12125,Brad,Buckman,Brad Buckman,PF,25.5,30.5,12.26,,3.54,10.0,79.25,6' 7.25'',80.75,6' 8.75'',238,84.0,7' 0'',107.5,8' 11.5'',10.5,,,2006
,12126,Nik,Caner-Medley,Nik Caner-Medley,SF,28.5,35.5,10.57,,3.21,17.0,78.5,6' 6.5'',80.0,6' 8'',234,81.0,6' 9'',103.0,8' 7'',9.6,,,2006
,200760,Rodney,Carney,Rodney Carney,SG-SF,32.0,38.5,10.57,,3.06,10.0,76.5,6' 4.5'',77.75,6' 5.75'',204,82.0,6' 10'',103.5,8' 7.5'',5.3,,,2006
,12127,Keydren,Clark,Keydren Clark,PG,31.0,34.0,11.03,,3.11,13.0,69.0,5' 9'',70.25,5' 10.25'',184,74.5,6' 2.5'',92.5,7' 8.5'',11.6,,,2006
,200776,Mardy,Collins,Mardy Collins,PG-SG,31.5,37.5,12.0,,3.27,9.0,76.25,6' 4.25'',77.5,6' 5.5'',224,82.0,6' 10'',103.0,8' 7'',10.0,,,2006
,12128,Taquan,Dean,Taquan Dean,SG-PG,30.5,34.5,10.53,,3.2,16.0,74.0,6' 2'',75.0,6' 3'',183,78.75,6' 6.75'',98.0,8' 2'',3.9,,,2006
,12129,Terence,Dials,Terence Dials,PF-C,26.5,30.0,11.54,,3.5,16.0,79.75,6' 7.75'',81.0,6' 9'',253,84.0,7' 0'',106.0,8' 10'',15.8,,,2006
,12130,Sean,Dockery,Sean Dockery,PG-SG,29.0,33.0,10.88,,3.34,4.0,72.75,6' 0.75'',74.0,6' 2'',182,76.5,6' 4.5'',95.5,7' 11.5'',7.3,,,2006
,200770,Jordan,Farmar,Jordan Farmar,PG,33.5,42.0,11.07,,3.17,11.0,72.75,6' 0.75'',74.0,6' 2'',171,75.0,6' 3'',94.5,7' 10.5'',4.4,,,2006
,200751,Randy,Foye,Randy Foye,SG-PG,32.0,38.0,10.53,,3.23,14.0,74.25,6' 2.25'',75.25,6' 3.25'',212,78.25,6' 6.25'',97.0,8' 1'',10.0,,,2006
,12185,Torin,Francis,Torin Francis,PF-C,26.5,32.0,11.97,,3.51,9.0,81.0,6' 9'',82.0,6' 10'',247,85.0,7' 1'',105.5,8' 9.5'',12.4,,,2006
,200752,Rudy,Gay,Rudy Gay,SF-PF,33.0,40.5,11.03,,3.32,9.0,79.0,6' 7'',80.0,6' 8'',222,87.0,7' 3'',107.5,8' 11.5'',5.7,,,2006
,12186,Nick,George,Nick George,SF-SG,30.5,38.0,11.69,,3.25,14.0,76.0,6' 4'',77.75,6' 5.75'',201,82.0,6' 10'',103.0,8' 7'',6.0,,,2006
,12187,Taj,Gray,Taj Gray,PF-SF,28.5,33.0,11.02,,3.45,10.0,79.25,6' 7.25'',80.5,6' 8.5'',231,84.75,7' 0.75'',107.0,8' 11'',6.8,,,2006
,12188,Dan,Grunfeld,Dan Grunfeld,SF-SG,28.0,33.5,11.3,,3.46,16.0,76.75,6' 4.75'',78.0,6' 6'',216,78.25,6' 6.25'',99.0,8' 3'',10.4,,,2006
,12189,Matt,Haryasz,Matt Haryasz,PF-C,27.5,31.5,11.34,,3.46,10.0,81.75,6' 9.75'',83.0,6' 11'',219,84.25,7' 0.25'',107.5,8' 11.5'',9.8,,,2006
,12190,Eric,Hicks,Eric Hicks,PF,30.0,34.0,12.06,,3.34,20.0,76.75,6' 4.75'',77.5,6' 5.5'',238,85.5,7' 1.5'',105.5,8' 9.5'',7.1,,,2006
,12191,Tedric,Hill,Tedric Hill,SF-PF,30.0,36.5,12.23,,3.24,1.0,79.75,6' 7.75'',81.0,6' 9'',236,85.0,7' 1'',107.0,8' 11'',7.3,,,2006
,200812,Daniel,Horton,Daniel Horton,PG-SG,30.0,36.5,10.35,,3.16,17.0,72.5,6' 0.5'',74.25,6' 2.25'',198,79.0,6' 7'',96.5,8' 0.5'',8.0,,,2006
,200784,Bobby,Jones,Bobby Jones,SF-SG,28.5,34.5,11.23,,3.28,15.0,77.75,6' 5.75'',78.75,6' 6.75'',211,81.5,6' 9.5'',101.5,8' 5.5'',8.0,,,2006
,200780,Solomon,Jones,Solomon Jones,PF-C,32.0,39.0,11.27,,3.3,6.0,80.5,6' 8.5'',81.75,6' 9.75'',224,88.75,7' 4.75'',109.0,9' 1'',7.4,,,2006
,12192,Viktor,Keyru,Viktor Keyru,SG-PG,29.0,34.5,11.4,,3.24,11.0,77.25,6' 5.25'',78.0,6' 6'',202,81.25,6' 9.25'',104.0,8' 8'',5.5,,,2006
,12193,Marco,Killingsworth,Marco Killingsworth,PF,28.0,32.0,11.42,,3.34,13.0,77.5,6' 5.5'',78.75,6' 6.75'',266,87.0,7' 3'',104.0,8' 8'',19.0,,,2006
,200814,Tarence,Kinsey,Tarence Kinsey,SF-SG,29.0,35.5,10.67,,3.3,5.0,76.75,6' 4.75'',77.5,6' 5.5'',179,78.75,6' 6.75'',100.5,8' 4.5'',4.1,,,2006
,12194,Carl,Krauser,Carl Krauser,PG,26.0,31.0,11.62,,3.38,8.0,71.75,5' 11.75'',72.75,6' 0.75'',190,78.25,6' 6.25'',97.0,8' 1'',8.0,,,2006
,200840,Chris,McCray,Chris McCray,SG,30.5,39.0,11.46,,3.34,1.0,75.0,6' 3'',76.0,6' 4'',187,77.75,6' 5.75'',96.5,8' 0.5'',9.6,,,2006
,201019,Gerry,McNamara,Gerry McNamara,PG-SG,27.0,32.0,11.28,,3.4,3.0,71.75,5' 11.75'',72.5,6' 0.5'',177,72.75,6' 0.75'',92.5,7' 8.5'',12.8,,,2006
,200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,PF-C,31.5,36.0,11.47,,3.29,19.0,79.5,6' 7.5'',81.0,6' 9'',232,84.0,7' 0'',105.5,8' 9.5'',5.8,,,2006
,200859,Paul,Miller,Paul Miller,PF-C,29.0,35.5,12.25,,3.66,25.0,80.5,6' 8.5'',81.25,6' 9.25'',251,84.0,7' 0'',101.5,8' 5.5'',13.8,,,2006
,200794,Paul,Millsap,Paul Millsap,PF,28.5,32.5,11.67,,3.3,15.0,78.25,6' 6.25'',79.25,6' 7.25'',258,85.5,7' 1.5'',105.5,8' 9.5'',9.7,,,2006
,201383,Dwayne,Mitchell,Dwayne Mitchell,SG-SF,37.5,41.5,11.45,,3.16,17.0,74.0,6' 2'',75.25,6' 3.25'',208,78.5,6' 6.5'',98.5,8' 2.5'',4.5,,,2006
,200747,Adam,Morrison,Adam Morrison,SF,25.5,30.5,11.46,,3.37,11.0,78.5,6' 6.5'',79.75,6' 7.75'',198,82.0,6' 10'',105.0,8' 9'',6.8,,,2006
,12195,Yemi,Nicholson,Yemi Nicholson,PF-C,26.5,26.0,12.57,,3.65,8.0,79.75,6' 7.75'',81.5,6' 9.5'',258,88.25,7' 4.25'',107.0,8' 11'',17.2,,,2006
,200786,David,Noel,David Noel,SF-SG,34.5,38.5,10.54,,3.07,20.0,76.5,6' 4.5'',78.0,6' 6'',223,81.5,6' 9.5'',100.0,8' 4'',6.1,,,2006
,200779,Steve,Novak,Steve Novak,SF,24.5,31.0,11.11,,3.37,5.0,80.0,6' 8'',81.25,6' 9.25'',216,81.5,6' 9.5'',103.0,8' 7'',8.1,,,2006
,200753,Patrick,O'Bryant,Patrick O'Bryant,C,26.5,30.0,12.68,,3.63,13.0,83.0,6' 11'',84.0,7' 0'',249,89.75,7' 5.75'',113.0,9' 5'',10.0,,,2006
,12196,Danilo,Pinnock,Danilo Pinnock,PG-SG,29.5,35.5,11.91,,3.08,7.0,74.75,6' 2.75'',76.0,6' 4'',204,79.5,6' 7.5'',100.5,8' 4.5'',4.6,,,2006
,200809,Chris,Quinn,Chris Quinn,PG-SG,32.0,37.0,11.25,,3.25,7.0,72.5,6' 0.5'',73.5,6' 1.5'',175,77.0,6' 5'',94.0,7' 10'',5.9,,,2006
,200810,Allan,Ray,Allan Ray,SG,28.5,35.5,11.01,,3.2,9.0,73.0,6' 1'',74.25,6' 2.25'',204,80.5,6' 8.5'',99.5,8' 3.5'',9.8,,,2006
,200755,JJ,Redick,JJ Redick,SG,27.5,33.0,10.94,,3.29,6.0,76.0,6' 4'',76.75,6' 4.75'',190,75.25,6' 3.25'',97.5,8' 1.5'',7.0,,,2006
,201015,Antywane,Robinson,Antywane Robinson,SF-PF,29.0,32.5,11.73,,3.4,12.0,78.25,6' 6.25'',79.5,6' 7.5'',217,86.5,7' 2.5'',105.5,8' 9.5'',6.9,,,2006
,200750,Brandon,Roy,Brandon Roy,SG-SF,34.0,40.5,11.13,,3.27,6.0,77.25,6' 5.25'',78.25,6' 6.25'',207,80.0,6' 8'',101.0,8' 5'',7.6,,,2006
,-1,Blake,Schilb,Blake Schilb,PG-SG,28.5,34.5,11.25,,3.43,13.0,77.25,6' 5.25'',78.25,6' 6.25'',209,80.75,6' 8.75'',102.0,8' 6'',11.3,,,2006
,200754,Mouhamed,Sene,Mouhamed Sene,C,28.5,31.0,12.52,,3.38,7.0,83.0,6' 11'',84.0,7' 0'',237,92.5,7' 8.5'',113.0,9' 5'',6.6,,,2006
,200759,Cedric,Simmons,Cedric Simmons,PF-C,30.5,35.0,11.05,,3.31,15.0,80.25,6' 8.25'',81.5,6' 9.5'',223,88.25,7' 4.25'',108.5,9' 0.5'',5.6,,,2006
,201201,Marcus,Slaughter,Marcus Slaughter,PF-SF,30.0,34.0,11.56,,3.4,9.0,79.0,6' 7'',80.0,6' 8'',220,83.5,6' 11.5'',104.5,8' 8.5'',8.5,,,2006
,200783,Craig,Smith,Craig Smith,PF,30.0,29.5,11.59,,3.4,,77.5,6' 5.5'',78.5,6' 6.5'',259,81.5,6' 9.5'',103.5,8' 7.5'',12.2,,,2006
,200848,Steven,Smith,Steven Smith,SF-PF,29.5,34.5,12.08,,3.4,15.0,79.5,6' 7.5'',81.25,6' 9.25'',238,84.5,7' 0.5'',104.0,8' 8'',7.8,,,2006
,23033,Michael,Southhall,Michael Southhall,C,31.5,37.0,12.29,,3.51,2.0,81.5,6' 9.5'',82.25,6' 10.25'',241,88.25,7' 4.25'',107.5,8' 11.5'',7.9,,,2006
,12199,Frans,Steyn,Frans Steyn,C,28.5,29.5,11.67,,3.38,,85.25,7' 1.25'',86.5,7' 2.5'',280,86.25,7' 2.25'',109.0,9' 1'',12.8,,,2006
,201028,Curtis,Stinson,Curtis Stinson,SG,28.0,31.5,10.95,,3.27,17.0,73.75,6' 1.75'',74.75,6' 2.75'',208,77.0,6' 5'',97.5,8' 1.5'',6.0,,,2006
,200748,Tyrus,Thomas,Tyrus Thomas,PF-SF,34.0,39.5,11.36,,3.2,8.0,79.25,6' 7.25'',80.25,6' 8.25'',217,87.0,7' 3'',108.0,9' 0'',5.6,,,2006
,12200,Joah,Tucker,Joah Tucker,SF-SG,29.0,34.0,11.58,,3.31,19.0,75.75,6' 3.75'',77.25,6' 5.25'',224,78.5,6' 6.5'',99.5,8' 3.5'',7.0,,,2006
,12201,Ian,Vouyoukas,Ian Vouyoukas,C-PF,23.0,28.0,13.7,,3.72,8.0,80.5,6' 8.5'',81.5,6' 9.5'',267,84.75,7' 0.75'',108.5,9' 0.5'',14.8,,,2006
,200827,Darius,Washington,Darius Washington,PG,29.0,37.5,10.71,,3.26,9.0,71.5,5' 11.5'',73.0,6' 1'',195,76.0,6' 4'',96.0,8' 0'',9.7,,,2006
,201228,CJ,Watson,CJ Watson,PG,31.5,34.0,11.61,,3.15,12.0,72.5,6' 0.5'',73.75,6' 1.75'',171,78.0,6' 6'',96.0,8' 0'',5.2,,,2006
,200766,Marcus,Williams,Marcus Williams,PG,24.5,28.0,11.3,,3.4,4.0,74.0,6' 2'',75.25,6' 3.25'',215,79.0,6' 7'',97.5,8' 1.5'',12.4,,,2006
,200761,Shawne,Williams,Shawne Williams,SF-PF,32.0,31.0,10.69,,3.3,,79.25,6' 7.25'',80.75,6' 8.75'',227,87.0,7' 3'',104.0,8' 8'',8.0,,,2006
,200818,Justin,Williams,Justin Williams,C-PF,26.5,31.5,11.9,,3.31,7.0,79.25,6' 7.25'',80.75,6' 8.75'',211,85.5,7' 1.5'',109.0,9' 1'',6.5,,,2006
,200749,Shelden,Williams,Shelden Williams,PF-C,29.0,33.5,11.53,,3.59,25.0,79.5,6' 7.5'',80.5,6' 8.5'',258,88.25,7' 4.25'',104.0,8' 8'',11.4,,,2006
,12203,Eric,Williams,Eric Williams,C-PF,28.5,29.0,11.71,,3.56,17.0,79.25,6' 7.25'',80.75,6' 8.75'',285,88.25,7' 4.25'',106.5,8' 10.5'',13.0,,,2006
,202124,Curtis,Withers,Curtis Withers,PF-SF,35.0,36.5,11.54,,3.1,14.0,78.0,6' 6'',78.5,6' 6.5'',227,82.0,6' 10'',101.0,8' 5'',5.0,,,2006
,12204,Mohamed,Abukar,Mohamed Abukar,SF,30.5,35.0,11.78,,3.37,15.0,80.0,6' 8'',81.75,6' 9.75'',210,81.0,6' 9'',103.0,8' 7'',8.9,,,2007
,12205,Mario,Boggan,Mario Boggan,PF,24.0,26.5,12.18,,3.45,12.0,77.0,6' 5'',79.0,6' 7'',240,86.0,7' 2'',107.0,8' 11'',9.2,,,2007
,12206,Craig,Bradshaw,Craig Bradshaw,PF,26.0,28.0,11.88,,3.54,12.0,80.0,6' 8'',81.75,6' 9.75'',240,85.5,7' 1.5'',106.5,8' 10.5'',12.1,,,2007
,201147,Corey,Brewer,Corey Brewer,SF-SG,30.5,36.5,11.69,,3.22,11.0,78.0,6' 6'',79.75,6' 7.75'',185,80.25,6' 8.25'',103.0,8' 7'',4.2,,,2007
,201166,Aaron,Brooks,Aaron Brooks,PG,32.5,39.5,10.57,,3.2,6.0,70.0,5' 10'',71.75,5' 11.75'',161,76.0,6' 4'',94.0,7' 10'',2.7,,,2007
,201628,Bobby,Brown,Bobby Brown,PG,32.5,41.0,11.27,,3.25,3.0,71.0,5' 11'',73.75,6' 1.75'',170,76.0,6' 4'',95.5,7' 11.5'',6.6,,,2007
,201469,Russell,Carter,Russell Carter,SG,33.0,38.5,11.61,,3.29,25.0,75.0,6' 3'',76.5,6' 4.5'',221,80.5,6' 8.5'',97.5,8' 1.5'',6.0,,,2007
,12207,Coleman,Collins,Coleman Collins,PF,30.0,35.0,11.47,,,21.0,80.0,6' 8'',81.75,6' 9.75'',236,86.0,7' 2'',107.0,8' 11'',6.2,,,2007
,201144,Mike,Conley,Mike Conley,PG,35.5,40.5,11.63,,3.09,13.0,71.0,5' 11'',72.75,6' 0.75'',175,77.75,6' 5.75'',94.5,7' 10.5'',4.2,,,2007
,201161,Daequan,Cook,Daequan Cook,SG,30.0,34.5,11.12,,3.22,4.0,75.0,6' 3'',77.75,6' 5.75'',203,80.25,6' 8.25'',101.5,8' 5.5'',7.0,,,2007
,12208,Ryvon,Covile,Ryvon Covile,C-PF,25.0,30.5,12.52,,3.37,19.0,79.0,6' 7'',80.5,6' 8.5'',250,85.25,7' 1.25'',107.5,8' 11.5'',8.0,,,2007
,201159,Javaris,Crittenton,Javaris Crittenton,PG,32.5,38.0,11.6,,3.32,11.0,75.0,6' 3'',76.75,6' 4.75'',194,77.5,6' 5.5'',98.0,8' 2'',4.5,,,2007
,201176,Jermareo,Davidson,Jermareo Davidson,PF,27.0,30.0,12.63,,3.53,7.0,81.0,6' 9'',83.0,6' 11'',230,88.0,7' 4'',109.5,9' 1.5'',6.9,,,2007
,12209,Justin,Doellman,Justin Doellman,PF,,,,,,19.0,80.0,6' 8'',81.5,6' 9.5'',205,80.75,6' 8.75'',105.0,8' 9'',7.0,,,2007
,12210,Zabian,Dowdell,Zabian Dowdell,PG,30.0,33.5,11.13,,3.29,3.0,73.0,6' 1'',75.0,6' 3'',191,82.0,6' 10'',100.0,8' 4'',5.1,,,2007
,201162,Jared,Dudley,Jared Dudley,SF,28.0,32.0,11.32,,3.45,14.0,77.0,6' 5'',79.25,6' 7.25'',219,79.0,6' 7'',102.0,8' 6'',7.1,,,2007
,201142,Kevin,Durant,Kevin Durant,SF-PF,26.0,33.5,12.33,,3.45,0.0,81.0,6' 9'',82.25,6' 10.25'',215,88.75,7' 4.75'',110.0,9' 2'',6.6,,,2007
,12211,Rashaun,Freeman,Rashaun Freeman,PF,28.0,32.0,11.43,,3.41,20.0,78.0,6' 6'',80.0,6' 8'',244,83.5,6' 11.5'',104.0,8' 8'',11.5,,,2007
,201189,Aaron,Gray,Aaron Gray,C,27.0,32.5,12.07,,3.7,17.0,84.0,7' 0'',85.75,7' 1.75'',271,87.25,7' 3.25'',108.5,9' 0.5'',10.8,,,2007
,12212,Caleb,Green,Caleb Green,PF,28.5,36.0,11.72,,3.46,9.0,78.0,6' 6'',80.0,6' 8'',238,83.75,6' 11.75'',103.0,8' 7'',10.9,,,2007
,201145,Jeff,Green,Jeff Green,SF,33.5,38.0,12.0,,3.34,17.0,79.0,6' 7'',81.5,6' 9.5'',228,85.25,7' 1.25'',103.0,8' 7'',3.7,,,2007
,201192,Taurean,Green,Taurean Green,PG,29.0,32.5,11.3,,3.26,8.0,71.0,5' 11'',72.75,6' 0.75'',173,74.25,6' 2.25'',96.0,8' 0'',4.6,,,2007
,201150,Spencer,Hawes,Spencer Hawes,PF,26.0,29.0,11.88,,3.51,9.0,82.0,6' 10'',84.75,7' 0.75'',244,84.5,7' 0.5'',110.0,9' 2'',13.0,,,2007
,12214,Brandon,Heath,Brandon Heath,PG,32.0,36.0,11.39,,3.28,11.0,74.0,6' 2'',75.75,6' 3.75'',181,79.0,6' 7'',94.0,7' 10'',9.0,,,2007
,201195,Herbert,Hill,Herbert Hill,C,30.5,34.0,12.31,,3.39,15.0,79.0,6' 7'',81.75,6' 9.75'',232,86.25,7' 2.25'',108.5,9' 0.5'',5.6,,,2007
,201143,Al,Horford,Al Horford,PF,31.0,35.5,12.15,,3.37,20.0,80.0,6' 8'',81.75,6' 9.75'',246,84.75,7' 0.75'',107.0,8' 11'',9.1,,,2007
,12215,Quinton,Hosley,Quinton Hosley,SF-SG,28.5,34.0,12.47,,3.32,12.0,77.0,6' 5'',79.75,6' 7.75'',215,83.25,6' 11.25'',105.0,8' 9'',5.7,,,2007
,12216,James,Hughes,James Hughes,C,31.0,33.0,13.31,,3.37,8.0,81.0,6' 9'',82.75,6' 10.75'',209,87.0,7' 3'',111.0,9' 3'',3.5,,,2007
,12217,Jeremy,Hunt,Jeremy Hunt,SG,30.5,33.0,12.11,,3.29,10.0,74.0,6' 2'',76.75,6' 4.75'',198,80.25,6' 8.25'',101.5,8' 5.5'',5.2,,,2007
,12218,Ekene,Ibekwe,Ekene Ibekwe,PF,34.5,39.0,11.0,,3.28,10.0,80.0,6' 8'',81.0,6' 9'',208,90.0,7' 6'',104.0,8' 8'',3.2,,,2007
,12219,Dominic,James,Dominic James,PG,33.5,38.5,10.94,,3.11,14.0,70.0,5' 10'',71.75,5' 11.75'',175,74.0,6' 2'',93.0,7' 9'',4.8,,,2007
,201234,Trey,Johnson,Trey Johnson,SG,26.5,35.0,11.78,,3.31,18.0,75.0,6' 3'',77.75,6' 5.75'',216,77.0,6' 5'',98.0,8' 2'',5.4,,,2007
,12220,Rashad,Jones-Jennings,Rashad Jones-Jennings,PF,25.0,30.0,12.18,,3.29,20.0,78.0,6' 6'',79.5,6' 7.5'',235,84.0,7' 0'',105.5,8' 9.5'',5.9,,,2007
,201185,Jared,Jordan,Jared Jordan,PG,24.5,28.5,11.02,,3.39,6.0,72.0,6' 0'',73.75,6' 1.75'',183,72.0,6' 0'',94.0,7' 10'',7.0,,,2007
,201207,Coby,Karl,Coby Karl,SG-PG,32.0,34.5,11.57,,3.41,9.0,75.0,6' 3'',76.75,6' 4.75'',204,83.0,6' 11'',99.5,8' 3.5'',5.4,,,2007
,12221,Antanas,Kavaliauskas,Antanas Kavaliauskas,PF,25.5,30.0,11.19,,3.42,19.0,81.0,6' 9'',82.5,6' 10.5'',237,82.5,6' 10.5'',106.5,8' 10.5'',7.7,,,2007
,201171,Carl,Landry,Carl Landry,PF,31.5,36.5,11.35,,3.29,21.0,79.0,6' 7'',80.5,6' 8.5'',248,83.0,6' 11'',102.5,8' 6.5'',7.5,,,2007
,201186,Stephane,Lasme,Stephane Lasme,PF,29.5,36.0,11.73,,3.22,17.0,77.0,6' 5'',79.0,6' 7'',213,86.0,7' 2'',107.0,8' 11'',4.9,,,2007
,201151,Acie,Law,Acie Law,PG,29.0,34.0,11.0,,3.22,8.0,74.0,6' 2'',75.5,6' 3.5'',186,78.5,6' 6.5'',98.0,8' 2'',5.6,,,2007
,12222,Marko,Lekic,Marko Lekic,C,24.0,30.5,11.96,,3.43,19.0,81.0,6' 9'',82.5,6' 10.5'',267,85.0,7' 1'',108.5,9' 0.5'',11.4,,,2007
,12223,Ron,Lewis,Ron Lewis,SG,33.0,38.0,11.59,,3.22,16.0,74.0,6' 2'',76.5,6' 4.5'',194,78.5,6' 6.5'',99.0,8' 3'',4.5,,,2007
,201858,Cartier,Martin,Cartier Martin,SF,27.0,29.5,12.1,,3.43,11.0,76.0,6' 4'',78.5,6' 6.5'',218,82.0,6' 10'',103.5,8' 7.5'',5.6,,,2007
